Cluster 3,4.0,1205521.0,1.0,1.0,
Cluster 3,0.0,1188494.0,0.0,4.0,
Cluster 3,19.0,1199378.0,3.0,1.0,
Cluster 3,12.0,1208302.0,2.0,1.0,
Cluster 3,1.0,1245331.0,1.0,1.0,
Cluster 3,0.0,1197432.0,0.0,1.0,
Cluster 3,4.0,1204497.0,1.0,2.0,
Cluster 3,3.0,1241609.0,1.0,1.0,
Cluster 3,24.0,1212093.0,3.0,1.0,
Cluster 3,4.0,1222146.0,1.0,1.0,
Cluster 3,1.0,1252768.0,1.0,4.0,
Cluster 3,14.0,1195111.0,2.0,2.0,
Cluster 3,21.0,1233141.0,3.0,1.0,
Cluster 3,5.0,1237918.0,1.0,5.0,
Cluster 3,3.0,1217462.0,1.0,1.0,
Cluster 3,0.0,1210535.0,0.0,1.0,
Cluster 3,77.0,1232312.0,5.0,1.0,
Cluster 3,4.0,1249429.0,1.0,1.0,
Cluster 3,44.0,1180317.0,5.0,2.0,
Cluster 3,0.0,1179461.0,0.0,1.0,
Cluster 3,23.0,1214614.0,3.0,1.0,
Cluster 3,31.0,1185567.0,5.0,1.0,
Cluster 3,5.0,1179585.0,1.0,1.0,
Cluster 3,1.0,1238670.0,1.0,1.0,
Cluster 3,54.0,1251390.0,5.0,1.0,
Cluster 3,28.0,1191332.0,4.0,1.0,
Cluster 3,2.0,1232761.0,1.0,1.0,
Cluster 3,2.0,1131231.0,1.0,2.0,
Cluster 3,10.0,1164010.0,2.0,1.0,
Cluster 3,3.0,1169155.0,1.0,1.0,
Cluster 3,1.0,1146029.0,1.0,1.0,
Cluster 3,11.0,1162599.0,2.0,1.0,
Cluster 3,8.0,1144826.0,1.0,1.0,
Cluster 3,6.0,1177364.0,1.0,1.0,
Cluster 3,7.0,1140058.0,1.0,1.0,
Cluster 3,96.0,1169669.0,5.0,1.0,
Cluster 3,2.0,1134133.0,1.0,2.0,
Cluster 3,4.0,1167924.0,1.0,1.0,
Cluster 3,135.0,1132706.0,5.0,1.0,
Cluster 3,5.0,1157147.0,1.0,1.0,
Cluster 3,1.0,1141990.0,1.0,1.0,
Cluster 3,5.0,1165938.0,1.0,1.0,
Cluster 3,65.0,1177778.0,5.0,3.0,
Cluster 3,8.0,1144475.0,1.0,1.0,
Cluster 3,44.0,1157307.0,5.0,1.0,
Cluster 3,43.0,1130716.0,5.0,1.0,
Cluster 3,7.0,1167879.0,1.0,1.0,
Cluster 3,6.0,1157937.0,1.0,1.0,
Cluster 3,119.0,1147648.0,5.0,1.0,
Cluster 3,105.0,1147690.0,5.0,1.0,
Cluster 3,6.0,1171648.0,1.0,1.0,
Cluster 3,45.0,1174660.0,5.0,1.0,
Cluster 3,4.0,1142276.0,1.0,1.0,
Cluster 3,74.0,1160486.0,5.0,1.0,
Cluster 3,36.0,1155505.0,5.0,1.0,
Cluster 3,4.0,1152363.0,1.0,1.0,
Cluster 3,4.0,1141884.0,1.0,1.0,
Cluster 3,34.0,1169419.0,5.0,1.0,
Cluster 3,1.0,1143623.0,1.0,1.0,
Cluster 3,45.0,1174732.0,5.0,2.0,
Cluster 3,17.0,1169558.0,2.0,1.0,
Cluster 3,66.0,1177788.0,5.0,1.0,
Cluster 3,97.0,1144204.0,5.0,1.0,
Cluster 3,2.0,1127609.0,1.0,1.0,
Cluster 3,3.0,1152926.0,1.0,1.0,
Cluster 3,42.0,1134937.0,5.0,1.0,
Cluster 3,46.0,1130709.0,5.0,1.0,
Cluster 3,55.0,1094618.0,5.0,1.0,
Cluster 3,53.0,1109172.0,5.0,1.0,
Cluster 3,5.0,1095432.0,1.0,1.0,
Cluster 3,24.0,1111911.0,3.0,1.0,
Cluster 3,3.0,1106636.0,1.0,1.0,
Cluster 3,43.0,1110197.0,5.0,1.0,
Cluster 3,0.0,1105552.0,0.0,1.0,
Cluster 3,1.0,1087968.0,1.0,2.0,
Cluster 3,53.0,1122353.0,5.0,1.0,
Cluster 3,0.0,1101799.0,0.0,1.0,
Cluster 3,2.0,1126164.0,1.0,1.0,
