10,15817,2,1
199,6139,5,1
7,1824613,1,1
41,1804691,5,2
13,1686717,2,1
3,518919,1,1
37,1815659,5,1
29,1490261,4,1
18,841787,3,2
27,215174,4,1
32,50563524,5,1
175,1868661,5,1
7,1799565,1,1
2,186572,1,1
29,1560860,4,1
2,1804982,1,2
88,1805003,5,1
10,3716,2,1
20,1801916,3,1
176,1815452,5,2
22,1285983,3,1
113,1808463,5,1
149,1801006,5,1
0,23934,0,1
8,1783657,1,1
107,194980,5,1
18,1613547,3,1
106,1801492,5,1
39,1747672,5,1
111,1802818,5,3
3,2434416,1,1
21,1595708,3,1
92,1804963,5,1
117,1786635,5,1
50,896336,5,1
10,25350,2,1
1,1797024,1,1
31,1805564,5,3
61,176956,5,1
0,1338714,0,1
66,1810988,5,1
34,1347036,5,1
5,85648,1,1
13,235736,2,1
2,933169,1,2
115,1805075,5,1
0,882735,0,1
25,1803233,3,2
27,386631,4,1
0,56086,0,1
45,962171,5,1
11,1797338,2,1
16,1800713,2,1
36,6850518,5,1
88,1804767,5,2
9,832204,2,2
26,1779665,3,1
0,1850637,0,1
74,1160486,5,1
44,517459,5,1
53,79588,5,1
91,1740785,5,1
6,134801,1,1
34,1664730,5,1
67,9857,5,1
0,1842121,0,3
33,2383594,5,1
15,10005,2,1
0,1683290,0,2
27,571737,4,1
42,1821158,5,1
165,1813728,5,1
40,1799286,5,1
11,1686016,2,3
45,1805133,5,2
59,1804820,5,1
44,1800723,5,2
30,1916070,4,1
39,1827763,5,2
2,1018571,1,1
34,3584661,5,1
47,484968,5,2
3,1634541,1,1
2,1763908,1,1
0,1810108,0,2
3,1404726,1,1
56,8250,5,1
195,4081,5,1
3,1803483,1,1
43,1821197,5,1
36,1810509,5,1
20,1801527,3,1
72,1803042,5,3
1,101949,1,1
42,1801845,5,1
31,13975,5,1
8,1820247,1,1
3,1819133,1,1
65,2109236,5,1
37,1804863,5,1
0,1694126,0,1
1,1867179,1,1
20,42805,3,1
6,6268,1,1
0,1822433,0,2
13,1807515,2,2
103,1806351,5,1
63,1801302,5,1
23,825018,3,1
126,1802943,5,3
1,1774669,1,1
8,187044,1,1
134,1805573,5,3
101,356398,5,1
0,1590000,0,1
20,584607,3,1
40,1808167,5,1
51,1792997,5,1
60,1799299,5,1
33,1815319,5,1
4,78458245,1,1
0,25029896,0,1
10,33505,2,1
7,211550,1,1
11,1789555,2,1
112,1804747,5,1
38,1804104,5,1
20,41898,3,1
62,1808718,5,1
22,7738,3,1
19,1475185,3,1
79,1802333,5,1
49,1806780,5,2
16,663904,2,1
0,38144,0,1
52,455086,5,1
22,1803904,3,6
2,1131231,1,2
10,13150135,2,1
60,49726,5,1
27,1516006,4,2
41,1812526,5,1
12,1049140,2,1
6,1802111,1,2
92,1580914,5,1
46,340853,5,1
13,34291,2,1
172,1808027,5,1
10,1755277,2,1
12,1799358,2,1
4,1804635,1,2
5,574102,1,2
0,433055,0,1
0,1518901,0,1
18,1801553,3,1
66,1803022,5,1
1,1644678,1,3
15,1333034,2,2
6,1171648,1,1
11,459794,2,1
27,5553319,4,1
8,8404649,1,1
49,1803621,5,1
2,532023,1,1
68,1809699,5,1
6,1852409,1,1
0,26650,0,1
150,1804488,5,1
10,51541,2,1
23,1805658,3,1
30,436402,4,1
105,1801594,5,1
68,1801168,5,1
10,491264,2,1
0,347260,0,1
166,1804716,5,2
139,1805883,5,2
26,8127,3,1
28,310259,4,1
13,559581,2,1
116,1828030,5,2
49,1608106,5,1
14,1802757,2,2
102,1804301,5,1
0,1633930,0,1
26,2205182,3,1
134,1801855,5,1
62,4983147,5,1
63,20021,5,1
11,1811986,2,1
146,988508,5,2
128,1802104,5,1
56,567097,5,1
37,5378921,5,1
72,1808213,5,2
99,1802466,5,1
20,1791218,3,1
7,805553,1,1
169,147889,5,4
34,1747596,5,1
12,4990,2,1
11,317597,2,1
62,1804534,5,1
0,344041,0,1
26,469194,3,1
8,1803053,1,1
34,1319870,5,3
0,171207,0,1
52,80636,5,1
80,1803875,5,1
3,5987874,1,1
8,8662,1,1
43,1806199,5,1
33,619848,5,1
14,4093194,2,1
22,1776599,3,1
47,1802623,5,3
7,1297626,1,1
4,3732776,1,1
14,6208,2,1
15,1797452,2,2
41,430380,5,1
40,1819577,5,1
14,69069,2,1
1,763887,1,1
4,1641039,1,1
66,1804237,5,1
55,428782,5,1
29,22044,4,1
101,1806688,5,1
13,1809157,2,3
47,4495704,5,1
20,647173,3,1
5,68586,1,1
29,72956,4,2
8,11897,1,1
55,107185,5,1
76,1801825,5,2
159,1802399,5,1
20,1807415,3,1
1,1783685,1,1
34,1803025,5,3
1,1767350,1,1
87,1861497,5,1
129,1985809,5,2
43,557800,5,2
3,1420946,1,1
72,641633,5,1
6,1827860,1,1
132,1803063,5,1
48,1674868,5,1
21,1814901,3,2
16,35059,2,1
7,1007688,1,1
5,1807621,1,1
58,1814421,5,1
4,6526623,1,1
180,1802198,5,1
3,1217462,1,1
88,1531269,5,1
6,2075910,1,1
18,1808031,3,4
35,5148,5,1
2,1271740,1,1
34,1606945,5,1
15,1372117,2,1
96,338947,5,1
3,11596,1,1
35,1797366,5,1
35,1835407,5,1
57,403853,5,1
19,12181,3,1
86,1817319,5,1
7,737351,1,1
39,17684,5,1
40,240087,5,1
2,1915842,1,1
24,1810050,3,1
164,1877148,5,1
9,2884277,2,1
11,1080510,2,1
14,1803017,2,3
61,10728,5,1
114,1807984,5,2
80,1811959,5,1
4,959390,1,1
37,1798875,5,1
14,77401,2,1
19,1802203,3,1
19,117136,3,1
26,729821,3,1
30,2571,4,1
0,1807824,0,2
0,1821568,0,1
149,1802305,5,1
14,628196,2,1
3,29571,1,1
168,1801934,5,1
4,1007218,1,1
0,729073,0,1
81,1801647,5,2
28,1064378,4,2
40,1798325,5,1
11,1653487,2,1
30,32093,4,1
0,1442666,0,4
16,1907946,2,1
105,1807482,5,1
4,6017,1,1
0,5337634,0,1
59,4595,5,1
38,1229274,5,2
124,1801462,5,4
87,1704187,5,1
156,1802823,5,1
91,1803371,5,1
6,22937,1,1
49,1805227,5,1
86,1804439,5,1
27,1813535,4,4
12,1809854,2,1
7,20233,1,1
61,1813797,5,1
10,3007223,2,1
103,1800384,5,3
10,1556054,2,1
4,1801438,1,7
0,491740,0,1
32,1781418,5,1
28,1328711,4,1
75,1807634,5,1
1,1811075,1,3
33,1801549,5,2
24,489015,3,3
1,1750622,1,2
35,1787297,5,1
0,97336,0,1
65,1803385,5,2
184,1803813,5,1
44,978310,5,1
49,1369248,5,1
38,1800896,5,1
7,1877838,1,1
99,1760183,5,1
9,1763438,2,1
30,1806250,4,2
1,564284,1,1
194,1802066,5,1
19,39413,3,1
38,1787426,5,1
0,1740446,0,1
86,1801038,5,2
90,1800788,5,1
1,1079086,1,1
12,1694461,2,1
166,1803790,5,1
1,1256065,1,1
60,8248006,5,2
0,1324051,0,1
3,247950,1,2
41,1809393,5,1
56,1801174,5,1
7,1820010,1,3
9,242980,2,1
23,1805418,3,2
190,1885756,5,1
48,58655,5,1
9,1828663,2,1
12,1809776,2,1
3,5189196,1,1
40,1801846,5,2
68,6524,5,1
38,1810718,5,3
6,1615678,1,1
20,1800199,3,1
12,1817316,2,2
0,905573,0,1
13,1790156,2,1
23,1798639,3,1
41,1812865,5,1
1,86300,1,1
71,1809099,5,1
8,103138,1,1
37,1802607,5,3
107,46592,5,1
2,1127609,1,1
78,1802777,5,1
1,1875797,1,1
29,1883129,4,1
2,385646,1,1
80,13455,5,1
2,1792300,1,1
48,1797757,5,1
1,568908,1,1
19,1868532,3,1
7,1801531,1,2
28,38396,4,1
40,141742,5,1
9,9086946,2,1
19,1801691,3,4
2,15853263,1,1
0,271770,0,2
173,1797466,5,1
104,18687,5,1
8,1833754,1,1
7,1806682,1,1
88,1807257,5,2
122,1810462,5,1
11,1794778,2,1
164,1804592,5,2
54,3005436,5,1
11,1803305,2,1
171,1802690,5,1
95,1801687,5,2
2,617882,1,1
106,11360794,5,1
6,1799551,1,1
41,1201011,5,1
4,1436776,1,1
1,1702538,1,1
71,1810281,5,1
100,1738855,5,1
44,368531,5,1
20,1806096,3,1
0,96008,0,1
170,1802793,5,1
43,1802377,5,2
104,1864949,5,1
2,23709,1,1
30,1810412,4,1
53,11625,5,1
4,1801907,1,3
32,30287098,5,1
1,1143623,1,1
46,1823688,5,1
16,1807766,2,4
26,1434634,3,1
4,50798,1,1
105,1810308,5,1
45,1800693,5,1
10,1790588,2,1
39,1805884,5,1
127,1803691,5,1
6,100480,1,1
29,1480487,4,3
110,1798602,5,1
7,2340500,1,1
14,11203,2,1
5,26477,1,1
7,1787108,1,1
1,1767639,1,1
0,93409,0,1
7,1828657,1,1
96,1824310,5,1
104,1810573,5,1
41,1803288,5,2
29,1843363,4,3
0,1818849,0,2
189,1798833,5,1
39,1802289,5,2
58,1709838,5,2
27,1793194,4,1
195,1863078,5,1
109,574348,5,1
7,1799018,1,1
46,1804537,5,1
4,1497531,1,1
48,40071,5,1
8,700288,1,1
13,4089175,2,4
1,1793960,1,2
7,890214,1,1
2,80679,1,2
32,1736339,5,1
44,1033258,5,2
94,1804154,5,1
26,16515,3,1
20,1472906,3,1
10,1814739,2,2
0,723749,0,1
31,212489,5,1
33,218023,5,1
29,2500947,4,1
100,22096,5,1
45,1174660,5,1
138,574618,5,1
37,1806163,5,1
21,1645067,3,1
29,1476432,4,1
20,696209,3,1
0,1951117,0,1
72,1309945,5,1
3,43264,1,1
55,1807401,5,1
47,1805074,5,1
26,378880,3,2
30,10442788,4,1
37,1804176,5,4
37,58367,5,1
71,1812296,5,1
71,1296345,5,1
49,505651,5,1
12,6625,2,1
39,1822436,5,1
0,11021485,0,1
102,1815836,5,1
152,1768926,5,4
4,846638,1,1
23,1464169,3,1
30,1798771,4,1
8,94116,1,1
4,214291,1,1
34,1169419,5,1
188,1814197,5,1
69,1806683,5,3
6,32256,1,1
3,1338621,1,4
24,1800147,3,2
76,23766,5,1
39,1811302,5,1
35,1804951,5,1
0,144560,0,1
1,1782453,1,1
4,172020,1,1
13,1803283,2,1
14,1805510,2,1
64,1801078,5,1
32,64168,5,1
69,1822566,5,1
1,1790058,1,3
2,1847264,1,1
14,2691875,2,1
16,1808555,2,1
20,1859222,3,1
16,2413502,2,2
37,1820122,5,1
11,1805944,2,1
39,206326,5,1
9,835689,2,1
1,1326688,1,1
24,1714248,3,1
5,1818965,1,1
4,29699,1,1
158,1808813,5,2
117,1807565,5,1
7,1576044,1,1
32,443975,5,1
9,1802713,2,1
3,1698620,1,1
134,111772,5,1
1,254183,1,1
34,181714,5,1
37,280083,5,1
30,1805559,4,5
34,1831975,5,1
27,4421210,4,3
82,77661,5,2
0,5298,0,1
61,1806110,5,1
99,97458,5,1
5,2739,1,1
91,1802388,5,3
53,1819770,5,1
34,1823374,5,2
9,1660913,2,1
37,1814010,5,1
97,1813573,5,1
17,833103,2,1
82,1801944,5,2
42,1801801,5,3
79,1810136,5,1
0,1650748,0,1
43,1792870,5,1
146,1832245,5,1
66,1817216,5,1
8,80742,1,1
16,1651672,2,1
55,1804898,5,1
1,1867159,1,3
7,408671,1,1
16,1810923,2,1
41,1811408,5,1
23,1802696,3,4
59,1806643,5,1
10,608941,2,1
5,1527708,1,1
2,1804129,1,2
0,1800113,0,1
80,1804236,5,1
158,1802177,5,1
7,1782766,1,1
0,1697154,0,1
56,1805631,5,2
26,1769769,3,1
61,1807607,5,1
0,46789,0,2
10,1835812,2,2
116,1802946,5,2
62,1787443,5,1
3,791846,1,2
33,203122,5,1
57,1801564,5,2
23,1411719,3,1
200,211128,5,1
8,1805746,1,2
2,1775817,1,1
22,3355378,3,1
1,1749798,1,1
64,1823626,5,1
2,1903771,1,1
66,1804756,5,1
113,1802584,5,2
5,2148171,1,1
194,9321,5,1
100,1821903,5,1
146,1926585,5,1
6,6315,1,1
6,2615036,1,1
30,81316,4,1
36,1810586,5,1
0,1801007,0,16
1,105132,1,1
2,1809836,1,2
42,7035748,5,1
25,1802900,3,1
0,1800613,0,2
40,1807215,5,1
11,1799897,2,1
18,237894,3,1
32,1803867,5,2
5,91875,1,1
43,113748,5,1
8,32658,1,1
20,1817624,3,1
58,1804426,5,2
34,1798466,5,2
24,1881076,3,1
2,1452913,1,1
11,1800267,2,1
162,1803137,5,1
136,1802019,5,1
1,361233,1,3
65,1801243,5,1
37,6403280,5,1
19,739295,3,1
70,1279328,5,3
3,202824,1,1
1,1574691,1,1
2,637276,1,1
14,943038,2,1
148,1804222,5,1
0,1845660,0,1
130,1819388,5,2
2,1787423,1,1
7,1027732,1,1
8,2161095,1,1
37,9857,5,1
113,1829957,5,1
11,271409,2,1
101,1799717,5,1
0,76162,0,1
1,269501,1,2
6,11931340,1,1
27,1801083,4,2
12,1796797,2,2
15,1803686,2,2
0,676250,0,1
7,220422,1,1
149,162506,5,1
0,1803455,0,2
198,10186739,5,1
93,1966600,5,1
0,1564266,0,1
108,1801774,5,1
61,52909,5,1
42,1802425,5,6
27,1788982,4,1
49,1824239,5,1
36,1784749,5,2
26,1818003,3,1
4,636565,1,1
6,1795137,1,2
190,1813154,5,2
127,1802316,5,1
126,1805463,5,2
199,1801364,5,1
4,130720,1,1
11,1523756,2,1
2,1766616,1,1
117,1803568,5,1
1,90921,1,1
64,1800786,5,1
48,1804649,5,2
68,1797756,5,1
17,1806111,2,1
15,6738663,2,1
1,172172,1,1
14,1805794,2,1
2,1534526,1,1
5,1734185,1,1
1,1774597,1,2
140,1800937,5,1
26,1740565,3,1
10,1181068,2,1
8,1004014,1,1
0,1670707,0,1
42,48412629,5,1
55,1094618,5,1
54,819881,5,1
22,1812320,3,2
48,18063,5,1
19,566995,3,1
2,88460,1,1
70,1808472,5,1
90,1806960,5,1
31,47251,5,1
12,1809416,2,1
151,1803622,5,1
19,1112943,3,1
5,1805048,1,1
12,1750106,2,1
108,1802761,5,1
3,1820085,1,1
160,1801738,5,2
50,1801840,5,2
41,466818,5,1
43,1800427,5,1
41,1786199,5,3
8,172983,1,1
20,310031,3,1
1,10347,1,1
33,1815293,5,1
40,1808077,5,1
126,1802112,5,1
19,2782284,3,5
34,1804279,5,1
0,12946575,0,1
23,7227,3,1
0,48206,0,1
129,1802339,5,1
1,50377,1,1
0,52966,0,1
6,1739191,1,1
171,1801724,5,1
122,1804044,5,1
94,1801914,5,1
16,81729,2,1
8,56347,1,1
0,1735056,0,1
0,124809,0,1
107,1802469,5,1
5,2198888,1,1
8,1802840,1,2
1,1812072,1,2
19,117989,3,1
113,3028513,5,1
47,1817733,5,1
9,1792688,2,1
63,225143,5,1
59,1803277,5,1
46,1808119,5,1
43,1805826,5,2
2,1780673,1,1
4,1752683,1,1
42,1813312,5,1
73,1807819,5,1
16,1804039,2,2
44,2674096,5,1
4,13506,1,1
10,707691,2,1
178,1804002,5,1
12,1798314,2,1
14,1195111,2,2
26,1768576,3,1
66,1804058,5,1
128,847363,5,1
1,173135,1,1
0,1657277,0,1
26,1804930,3,2
4,1768048,1,1
4,1860938,1,1
22,465482,3,2
4,38442,1,1
7,3930,1,1
53,1811986,5,1
25,1798464,3,1
9,1786201,2,1
17,209043,2,1
4,14928,1,1
0,215290,0,2
90,145740,5,1
5,17589379,1,1
24,143068,3,1
159,329799,5,1
43,319496,5,2
49,1815297,5,1
38,1356651,5,1
4,1827183,1,1
27,1797827,4,1
111,1806114,5,1
15,1617667,2,2
122,1750410,5,1
45,799313,5,1
106,73086,5,2
72,1808562,5,1
0,35567116,0,1
104,1803938,5,1
10,1800798,2,2
8,170667,1,1
115,1806449,5,1
31,1767598,5,1
2,531329,1,2
5,264557,1,1
0,1757132,0,3
18,1816960,3,1
31,1815118,5,2
33,5624,5,1
0,1800697,0,2
50,1280792,5,1
17,1789954,2,3
174,1798381,5,1
6,1454252,1,1
52,1802861,5,2
26,447571,3,2
8,19587,1,1
75,1810026,5,2
40,817913,5,2
6,669158,1,1
19,1801923,3,3
80,6876676,5,1
70,1801975,5,1
32,1808355,5,2
80,1803030,5,1
11,4279977,2,1
25,37695,3,1
134,1802043,5,3
57,403400,5,1
16,1767989,2,1
46,1790637,5,1
59,14720,5,1
5,1806802,1,2
92,652862,5,2
53,1800348,5,1
7,1812483,1,1
82,1798118,5,1
2,109413,1,1
5,1825732,1,1
87,1803419,5,2
10,442296,2,1
21,1777332,3,4
14,1798553,2,1
196,1809729,5,1
111,1803696,5,2
7,1854987,1,1
5,322108,1,1
21,1637451,3,1
23,1811946,3,2
66,1811891,5,1
27,2832106,4,1
61,1803371,5,1
0,153573,0,1
3,20406,1,1
10,916290,2,1
111,1810118,5,1
70,1805378,5,1
17,557950,2,1
1,1800667,1,2
2,801553,1,1
3,1812217,1,1
51,1832489,5,1
16,1812993,2,2
8,175481,1,1
0,6233339,0,1
44,1808491,5,1
42,529740,5,1
0,996377,0,1
28,1810427,4,1
171,1816073,5,1
160,997668,5,2
84,1802073,5,1
36,1470518,5,1
9,72249640,2,1
11,1806080,2,1
5,1276816,1,1
19,2638583,3,1
5,1707953,1,1
42,1806848,5,1
54,1802214,5,1
0,7182168,0,1
142,1802618,5,3
22,61327,3,1
27,1740527,4,1
0,101760,0,2
10,23536,2,1
194,1799023,5,1
144,1815507,5,1
24,1836414,3,4
0,39216,0,2
22,38774,3,1
71,1801879,5,1
0,1833644,0,1
168,2092689,5,1
27,1802260,4,2
85,1798294,5,1
195,1803020,5,1
131,1798483,5,1
33,1821139,5,1
1,34921,1,1
41,1808113,5,1
42,1134937,5,1
36,82627771,5,1
2,1806031,1,3
93,1807914,5,2
7,54114,1,1
1,5617970,1,1
13,637019,2,1
46,1805111,5,1
123,1805665,5,1
33,1808563,5,1
16,895466,2,1
9,1785737,2,1
0,1390568,0,2
199,1777006,5,1
22,239206,3,1
21,1797381,3,1
18,1353223,3,1
6,50383,1,1
80,1802656,5,1
25,1786916,3,1
77,2239015,5,2
120,1805094,5,1
4,928398,1,1
41,891036,5,1
132,1800060,5,1
15,1818683,2,4
16,790557,2,1
54,1801552,5,1
3,1791738,1,1
49,1691207,5,1
76,730685,5,1
0,76583698,0,1
110,18998,5,1
191,1808193,5,2
75,1802002,5,1
40,1806286,5,1
7,1385032,1,1
16,461799,2,3
6,1783542,1,2
3,1803227,1,2
74,1802305,5,2
0,1266933,0,2
101,1803224,5,1
20,1764347,3,1
11,1801987,2,1
1,1838175,1,1
2,235418,1,1
40,1809077,5,1
52,1813826,5,1
173,13451,5,1
15,6616208,2,1
150,1805045,5,1
24,1682693,3,1
45,1801976,5,1
4,1803627,1,1
46,1806819,5,1
25,1755964,3,1
2,1799125,1,3
14,1831507,2,1
20,1805645,3,3
0,424910,0,1
65,5397252,5,1
5,1587326,1,1
0,1622449,0,1
11,1835683,2,1
45,1807001,5,2
14,2214976,2,2
17,1821772,2,1
14,2106440,2,1
9,1843513,2,1
36,5133011,5,1
23,1810051,3,1
2,31033,1,1
0,3221182,0,1
37,6622368,5,1
94,2391090,5,1
54,1805178,5,1
49,61014,5,1
14,1810385,2,1
16,1813781,2,2
44,1180317,5,2
0,1759694,0,1
23,1797387,3,1
172,1803586,5,1
4,1812317,1,2
6,1811283,1,1
118,1828370,5,1
24,1801871,3,1
19,300017,3,1
1,273592,1,1
4,1674701,1,1
13,1823519,2,1
5,843131,1,2
40,1805043,5,2
40,1782637,5,1
13,1808555,2,1
8,1806145,1,2
3,1422887,1,1
171,19476,5,1
15,1817100,2,1
8,1799161,1,1
55,1806917,5,1
84,1803607,5,1
41,1801133,5,2
16,1803283,2,1
11,12550,2,1
50,189717,5,1
41,1678935,5,1
17,18561,2,1
51,318252,5,1
199,1738813,5,2
11,1793175,2,1
1,1808798,1,1
5,9931970,1,1
1,2321107,1,1
18,1814093,3,1
9,1801776,2,1
167,1801935,5,1
113,1801783,5,1
25,387566,3,4
25,1812698,3,1
44,645120,5,1
7,1814295,1,1
95,1808059,5,1
2,735293,1,1
6,179905,1,1
27,1802455,4,1
0,14886,0,1
94,155811,5,1
111,1804024,5,1
34,1840418,5,1
32,789160,5,1
21,1082596,3,1
11,123021,2,1
102,1800676,5,1
58,1802643,5,1
6,1815275,1,1
4,1204497,1,2
9,1804772,2,2
85,1805776,5,1
27,26378,4,1
70,1868284,5,1
7,1786805,1,1
5,1834533,1,1
10,1791277,2,1
0,1808365,0,2
2,1053111,1,1
6,87293,1,1
0,101502,0,1
4,1847903,1,1
1,1819538,1,1
8,22791152,1,1
69,1751707,5,3
160,1801502,5,1
4,1828741,1,2
20,1763994,3,1
79,1808853,5,1
4,1809985,1,2
197,158797,5,1
125,1801073,5,1
8,15517,1,1
18,1564098,3,1
25,1822260,3,1
21,1813665,3,1
4,156028,1,1
21,40642,3,1
116,1813590,5,2
11,99229,2,1
23,1802665,3,1
20,4300139,3,1
11,1805685,2,2
28,141575,4,1
1,3311847,1,1
112,1811214,5,1
0,7469,0,1
7,1167879,1,1
44,1951102,5,1
10,1801595,2,3
80,1821674,5,2
24,3337,3,1
9,1279317,2,1
41,1830761,5,1
46,28043,5,1
96,9585535,5,2
47,661427,5,1
131,33428,5,1
53,1828161,5,1
31,24043,5,1
0,1549498,0,2
0,1737471,0,1
16,2257771,2,1
96,1826805,5,1
2,1798726,1,1
14,26406,2,1
144,16404,5,1
0,43710,0,1
0,13492,0,1
10,895477,2,1
0,278852,0,1
60,1794724,5,1
0,38492,0,1
170,2521847,5,1
48,1836117,5,1
181,1801887,5,2
4,1781202,1,1
70,1823847,5,2
35,1814746,5,2
123,1804207,5,2
32,1803501,5,2
89,773406,5,1
18,1519932,3,1
1,1337250,1,1
112,1801600,5,1
86,1802296,5,2
74,1768466,5,1
0,212441,0,1
3,1496587,1,1
6,37228,1,1
17,1697311,2,1
3,1557179,1,1
23,78400,3,1
34,1778187,5,1
190,1811236,5,2
0,493683,0,2
2,1526305,1,1
123,468399,5,2
2,1656322,1,1
44,1823895,5,1
14,1803364,2,1
3,2768180,1,1
22,2959854,3,1
31,1071494,5,1
23,172165,3,1
0,1179461,0,1
0,1758781,0,1
19,6247375,3,1
186,1803749,5,1
12,495247,2,1
19,1818744,3,1
8,1781098,1,1
4,1798688,1,1
137,1808525,5,1
3,1798118,1,1
17,977337,2,1
99,1802181,5,1
24,1813199,3,2
53,1122353,5,1
138,1835417,5,2
90,1801477,5,1
17,1799347,2,2
28,1802109,4,1
43,635596,5,1
62,1038847,5,1
11,1804661,2,1
10,1017432,2,1
27,75333,4,1
10,1904623,2,2
3,31667,1,1
8,1801226,1,1
1,2177348,1,1
97,1806856,5,1
14,1810096,2,1
11,111695,2,1
95,1805363,5,1
17,358751,2,2
62,1512825,5,2
56,326609,5,1
5,1823523,1,1
22,1825071,3,1
47,1811784,5,1
34,1752324,5,1
1,1665504,1,3
1,264732,1,1
15,1814232,2,1
37,61767,5,1
2,1799703,1,1
125,1803015,5,1
47,1801828,5,1
23,1805301,3,2
0,1841556,0,1
104,1447248,5,2
1,51023,1,2
149,1391874,5,2
9,609931,2,1
2,1835032,1,2
30,1815624,4,1
122,17918,5,1
3,1866599,1,3
5,653357,1,1
90,1801556,5,2
76,1049896,5,1
3,12788,1,1
8,6682726,1,1
37,1803933,5,2
9,1746296,2,1
18,1613554,3,1
27,11216255,4,1
65,1636175,5,1
197,1805399,5,1
15,610715,2,1
17,374617,2,1
5,432506,1,1
26,639444,3,1
0,617821,0,1
0,1649076,0,1
0,1802512,0,9
95,1836919,5,1
50,1340896,5,1
82,1817827,5,1
16,2131748,2,1
11,1049131,2,1
34,1821593,5,1
14,1803352,2,3
16,7329045,2,2
113,22973,5,1
40,1810104,5,1
63,1804657,5,2
12,313351,2,1
52,1798755,5,1
26,1810751,3,2
5,484502,1,1
22,3533620,3,2
110,1805938,5,2
40,1805251,5,1
46,1833068,5,1
33,1497062,5,1
12,1798798,2,1
62,1806545,5,1
56,1817902,5,2
43,1802795,5,1
5,1848805,1,1
23,1803354,3,2
34,1801226,5,1
18,1553708,3,1
16,1786948,2,1
192,1798862,5,1
154,1801559,5,2
41,12145228,5,1
15,1824947,2,1
6,1806355,1,2
1,29054,1,1
74,920637,5,1
76,1801647,5,2
92,1799837,5,1
44,1803686,5,2
29,1801828,4,6
17,533426,2,1
52,1788707,5,1
9,5943233,2,1
1,1983727,1,1
1,1393678,1,1
3,205389,1,1
19,1802432,3,3
28,6016,4,1
0,819156,0,1
83,1799421,5,1
37,242590,5,1
14,1801519,2,1
2,27551048,1,1
1,1800898,1,2
86,3753,5,1
38,1825301,5,1
11,204495,2,1
105,1802197,5,1
188,1803597,5,1
15,1105967,2,1
0,510363,0,1
7,1811848,1,1
39,1809893,5,1
64,2717944,5,1
14,1905053,2,1
0,1596342,0,1
2,1827629,1,1
13,120823,2,1
3,45192,1,1
88,1809348,5,3
67,1805690,5,2
6,15798960,1,1
1,86817,1,1
15,1805550,2,2
18,29055,3,1
1,683810,1,1
31,1803802,5,1
2,1791009,1,2
0,43632,0,1
31,876566,5,1
30,1721257,4,1
54,20385,5,1
0,54196,0,1
59,1802793,5,2
66,1791266,5,1
28,1806960,4,1
70,11602033,5,1
2,170348,1,1
70,1809181,5,1
1,1802518,1,4
9,1597291,2,1
34,1813803,5,1
9,15925,2,1
9,1762497,2,1
190,1802465,5,1
84,1802586,5,1
2,9211,1,1
13,306275,2,1
11,1808368,2,1
11,1350168,2,1
71,1795150,5,2
62,1805978,5,1
12,1798525,2,4
7,8312,1,1
5,4125087,1,1
2,108865,1,1
13,1809819,2,1
27,24443765,4,1
7,119355,1,1
1,28168,1,1
4,624285,1,1
3,170938,1,1
81,1803236,5,1
7,1837108,1,1
147,220811,5,2
4,1809265,1,2
29,1677006,4,1
15,1804687,2,1
65,1801791,5,1
22,1810553,3,1
13,1805804,2,3
14,1825540,2,1
94,1801727,5,1
34,20375,5,2
89,1803978,5,1
5,1813320,1,1
13,26134157,2,1
109,1804747,5,1
69,1705829,5,1
77,1802912,5,1
123,1799210,5,1
34,97459,5,1
23,1797368,3,1
25,11748,3,1
8,1802317,1,3
47,1805615,5,2
3,124381,1,1
3,1890593,1,1
19,10392,3,1
10,1800377,2,1
40,862389,5,1
38,198683,5,1
15,144139,2,1
0,4469654,0,1
43,1802226,5,2
20,43860,3,1
4,188847,1,1
77,1812996,5,1
18,17123148,3,1
33,1814162,5,1
15,9085306,2,1
0,736970,0,1
194,1804836,5,1
2,1810199,1,1
122,177443,5,2
72,1802705,5,3
15,249818,2,1
11,1395603,2,1
6,1684848,1,1
0,1326402,0,1
199,1803784,5,1
3,1241609,1,1
14,1784888,2,3
2,12867,1,1
32,1799882,5,2
13,1006537,2,1
45,1865213,5,1
1,1743270,1,1
43,425550,5,1
13,1199788,2,1
33,124355,5,1
35,1805818,5,3
7,513781,1,1
37,1810773,5,1
61,1802892,5,1
126,56256,5,1
107,1805327,5,1
1,879386,1,1
95,1801867,5,2
34,1819754,5,1
52,1802536,5,2
41,1804251,5,1
114,1803417,5,1
1,2191970,1,1
159,1802026,5,1
53,1736333,5,1
113,1814702,5,1
0,1707395,0,1
15,25085,2,1
29,4232386,4,1
189,1810929,5,1
0,1798419,0,1
40,1802415,5,1
19,1801707,3,2
12,1786941,2,1
198,1417572,5,1
26,1802098,3,1
44,6959035,5,1
9,10999056,2,1
56,1751225,5,1
76,802012,5,1
2,2046715,1,1
8,1810235,1,3
20,1797917,3,1
5,1756428,1,1
1,200228,1,1
9,714066,2,1
20,1919108,3,2
20,1807269,3,2
47,5942,5,1
178,875337,5,2
64,524832,5,1
63,17257,5,1
119,1803141,5,1
7,1802074,1,2
194,263746,5,1
20,1767714,3,4
4,28119,1,1
14,591598,2,1
20,1794226,3,1
48,54888247,5,1
11,1818519,2,2
15,1807974,2,2
0,4623523,0,1
107,1810603,5,2
27,14072,4,1
